Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Yauheni Anatolevich BREGAN,male,"Yauheni Bregan is a Belarusian judge of the Brest Regional Court. He was appointed by Aliaksandr Lukashenka. He was formerly a judge of the Moskovsky District Court of Brest and judge of the city of Baranovichi in the Brest region. He issued sentences against a large number of citizens of Belarus accused, amongst other things, of having taken part in the protests against the Belarusian regime in August 2020.; He is therefore responsible for the repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Aliaksandr Mikalaevich MOKHORAU,male,"Aliaksandr Mokhorau a Belarusian judge who has served in the Soviet District Court of the city of Gomel since 2021. He was appointed by Aliaksandr Lukashenka. He issued sentences against citizens of Belarus who voiced their opinions against the President, the system and brutality of Belarusian law enforcement structures.; He is therefore responsible for repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Alesya Uladzimiravna OSIPAVA,female,"Alesya Osipava is a Belarusian judge who has served in the Central District Court of the city of Gomel since 2019. She was appointed by Aliaksandr Lukashenka. She issued sentences against citizens of Belarus who voiced their opinions against the President, the system and brutality of Belarusian law enforcement structures.; She is therefore responsible for the repression of civil society.",1,0,0,0,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Viktar Viktaravich NOVIK,male,"Viktar Novik is a Belarusian judge who has served in the Zhabinka District court since 2017. He was appointed by Aliaksandr Lukashenka. Novik issued numerous rulings against opponents of the Belarusian authorities. He issued politically motivated prison sentences against Vitali Ivanyukovich (2 years), Natalia Letsko (1 years), Andrei Vlasov and Yulia Suvalko (3 years) and Valentin Shumik (2 years).; He is therefore responsible for the repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Vadzim Rastsislavavich MURASHKAVadim Rostislavovich MURASHKO◄,male,"Vadzim Murashka is a Belarusian national and head of the correctional institution Penal Colony No 13, a maximum-security prison where a number of political prisoners are held, including Nikolai Statkevich, Vitaly Melnik and Sergei Vereshkhagin. Prisoners of Colony No 13 face inhumane conditions and are subject to abuses.; He is therefore responsible for serious violations of human rights and repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Siarhei Uladzimiravich BIAREISHYK,male,"Siarhei Biareishyk is the deputy head of Pre-trial Detention Centre No 1 ‘Voldarka’. In this position, he is responsible for the inhumane treatment of the detainees, including beatings, overcrowding and lack of appropriate medical treatment and sanitary equipment. The majority of inmates are political detainees, such as human rights activist, founder of Belarusian human rights association Viasna and 2022 Nobel Peace Prize Winner Ales Bialiatski, who was detained in ‘Voldarka’ until October 2024.; Siarhei Biareishyk is therefore responsible for serious violations of human rights and repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Mikalai Mikalaevich MUSHKAROU,male,"Mikalai Mushkarou is the deputy head of labour service in the Pre-trial Detention centre No 1 ‘Voldarka’. In this position, he is responsible for the inhumane treatment of the mainly political detainees, including beatings, overcrowding and lack of appropriate medical treatment and sanitary equipment. The majority of inmates are political detainees, such as human rights activist, founder of Belarusian human rights association Viasna and 2022 Nobel Peace Prize Winner Ales Bialiatski, who was detained in ‘Voldarka’ until October 2024.; Mikalai Mushkarou is therefore responsible for serious violations of human rights and repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Siarhei Mikalaevich PETRAKOVICH,male,"Siarhei Petrakovich is the head of Penal Colony No 9. In this position he is responsible for the inhumane treatment of prisoners, including isolation and beatings. The majority of the inmates are political prisoners, such as Mikola Dedok and the 2022 Nobel Peace Prize winner Ales Bialiatski.; Siarhei Petrakovich is therefore responsible for serious violations of human rights and the repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Viktar Piatrovich LUTTSAU,male,"Viktar Luttsau is the head of the medical unit in Prison No 1 in Grodno. In this position, he is responsible for the inhumane treatment of detainees and lack of appropriate and timely medical assistance. The lack of proper medical treatment led to the death of political prisoner Ales Pushkin, who was not provided timely medical assistance.; He is therefore responsible for serious human rights violations and the repression of civil society.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Ihar Tsimafeevich SUBOTSIN,male,"Ihar Subotsin is a long-term close business associate of Alexander Shakutin. Ihar Subotsin has been working with Alexander Shakutin since the early 1990s and was also his assistant when Alexander Shakutin was a member of the Council of the Republic of the National Assembly of the Republic of Belarus and his deputy at the Belarusian Tennis Federation.; Both Alexander Shakutin and Ihar Subotsin are shareholders in the following companies: SIA Anulatrans (Latvia), SV Maschinen GmbH (Germany), PMI Engineering LLC (Belarus), SALEO LLC (Belarus), UAB EM System (Lithuania).; They are co-founders and co-owners of Prommedinvest, which is now named SALEO LLC (Belarus). This company is also partially owned by EM System, PMI Engineering, and SV Maschinen GmbH, of which both Shakutin and Subotsin are shareholders.; Ihar Subotsin is therefore associated with Alexander Shakutin.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Aliaksei Ivanovich SHVAKAU,male,"In his role as Chairman of the Belarusian Republican Bar Association, Aliaksei Shvakau has been leading and shaping the the Belarusian Republican Bar Association policy of systemic repression against lawyers who represent clients in politically motivated cases or who speak out against abuses by the Lukashenko regime. In his former role as chairman of the Minsk City Bar Association, he also targeted lawyers representing clients in politically motivated cases.; He is therefore responsible for the repression of civil society and democratic opposition and activities that undermine the rule of law in Belarus.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Aleh Genadzevich ARLOU,male,"Aleh Arlou is a businessperson operating in Belarus. He is the owner of Ruzekspeditsiya LLC since 7 August 2023.; Since 2019 Aleh Arlou’s company has conducted its business from the Bremino-Orsha Special Economic Zone (SEZ), established by a presidential decree of Aliaksandr Lukashenka, which is managed by Bremino Group LLC. Companies established in the Bremino-Orsha Special Economic Zone profit from tax and other financial advantages. Bremino-Orsha SEZ is home to and therefore gives these benefits to only six companies, including Bremino Group LLC. The decision as to who is allowed to share in the benefits of the Bremino-Orsha SEZ by becoming its resident, lies solely with Bremino Group LLC as the managing company of the SEZ.; According to journalists’ investigations, Ruzekspeditsiya is involved in a sanctions evasion scheme concerning Council Regulation (EC) No 765/2006.; It follows that Arlou is associated with entities listed under Regulation (EC) No 765/2006, namely Ruzekspeditsiya LLC and Bremino Group. Through his ownership of the company he also benefits from the advantages granted to Ruzekspeditsiya LLC by the regime. He also partakes in a scheme designed to frustrate Council Regulation (EC) No 765/2006.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Andrei Aliakseevich RYBAKOU,male,"Andrei Rybakou is the Director-General of OAO Belaruskali. He was appointed by Aliaksandr Lukahsenka on 4 November 2024, replacing Ivan Golovaty. Lukashenka described Belaruskali as a ‘vital state-forming enterprise’.; Previously, Rybakou was the Chairman of the Belarusian State Concern for Oil and Chemistry (Belneftekhim), sanctioned by the EU since 3 August 2023. In that capacity, he was responsible for the output of Belarusian oil refineries, a vital operation for the Lukashenka regime. Dmitri Krutoi, the Head of the Belarus President Administration, stated that Rybakou was appointed specifically for his ‘specific experience’ running ‘the most sanctioned’ entity – Belneftekhim. Therefore, Andrei Rybakou benefits from and supports the Lukashenka regime by managing state-owned companies of great importance to the regime. He is also associated with sanctioned entity OAO Belaruskali, as its Director-General.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
Aleh Fyedaravych BARABANAU,male,"Aleh Barabanau is the director and part-owner of Vlate Logistik LLC, a transport and storage company which holds the status of authorised economic operator. Through this status, issued by state authorities, it enjoys significant tax advantages. Through the privileges awarded to the company, Barabanau benefits from the Lukashenka regime.",,,,,16-12-2024,COUNCIL_REGULATION_EU_765_2006_of_18_May_2006,02006R0765-20250226,http://data.europa.eu/eli/reg/2006/765/2025-02-26,Belarus,Belarusian
