Name,Gender,Reason,Activity_based,Profit_based,Status_based,Family_member_sanctions,Dates,Doc_title,Doc_number,Doc_url,Case_Study,Nationality
Marat Shakirzyanovich KHUSNULLIN,male,"Marat Khusnullin is the Deputy Prime Minister of Russia for Construction and Regional Development. In this capacity, he is responsible for Russian governmental policies about occupied Crimea, including providing water to Crimea and Sevastopol, as well as construction projects in the occupied Donetsk and Luhansk regions in Ukraine.; He is therefore responsible for actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, as well as stability and security in Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Dmitriy Yuryevich GRIGORENKO,male,"Dmitriy Grigorenko is Deputy Prime Minister of the Russian Federation and Chief of the Government Staff of the Russian Federation. He is also the Chairman of the Supervisory Council of the VTB Bank, a State-owned bank and associated with Maksim Reshetnikov, member of the Supervisory Council of VTB Bank.; In his former capacity of Deputy Director of the Federal Tax Service of the Russian Federation, Grigorenko was responsible for setting up new local tax legislation for the territory of Crimea following its annexation in 2014.; He is therefore responsible for actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine.; He is also responsible for providing financial and material support, and benefitting from Russian decision-makers responsible for the annexation of Crimea or the destabilisation of Eastern Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Maxim Gennadyevich RESHETNIKOV,male,"Maxim Reshetnikov is the Minister of Economic Development of the Russian Federation. He is also a Member of the Supervisory Council of the VTB Bank, a State-owned bank and associated with Dmitriy Grigorenko, member of the Supervisory Council of VTB Bank.; In his capacity as Minister of Economic Development, Maxim Reshetnikov is responsible for infrastructure development programmes in Crimea and Sevastopol, most notably under the federal target programme ‘Social and Economic Development of the Republic of Crimea and Sebastopol until 2022’ which has been extended until 2025. He has made public statements outlining the plans and priorities of the government of the Russian Federation concerning the economic development of Crimea and Sevastopol.; He is therefore responsible for actions and policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, or stability or security in Ukraine.; He is also responsible for providing financial and material support, and benefitting from Russian decision-makers responsible for the annexation of Crimea or the destabilisation of Eastern Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Nikolay Anatolyevich YEVMENOV,male,"Nikolay Yevmenov is the former Commander-in-Chief of the Russian Navy, in office until 19 March 2024. As such, he was responsible for all maritime operations of the Russian navy during Russia’s war of aggression against Ukraine.; He is therefore responsible for actively supporting and implementing actions and policies that undermine and threaten the territorial integrity, sovereignty and independence of Ukraine as well as the stability or security in Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Vladimir Lvovich KASATONOV,male,"Vladimir Kasatonov is the Deputy Commander-in-Chief of the Russian Navy. As such, he is responsible for naval operations in or to Ukraine.; He is therefore responsible for actively supporting and implementing actions and policies that undermine and threaten the territorial integrity, sovereignty and independence of Ukraine, as well as stability and security in Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
Igor Vladimirovich OSIPOV,male,"Igor Osipov is the former Commander-in-Chief of the Black Sea Fleet. As such, he was responsible for any maritime operation in or to Ukraine through the Black Sea and for restricting the freedom of navigation in the Black Sea.; He was therefore responsible for actively supporting and implementing actions and policies that undermine and threaten the territorial integrity, sovereignty and independence of Ukraine, as well as the stability or security in Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Oleg Leonydovych SALYUKOV,male,"Army General Oleg Salyukov has been the Commander-in-Chief of the Russian Ground Forces since 2014 and the deputy commander of the Joint Group of Russian Forces since 11 January 2023. As such, he is responsible for Russian ground operations in or to Ukraine. He is also involved in the organisation of patriotic events with the aim of fostering support for the Russian army.; He is therefore responsible for actively supporting and implementing actions and policies that undermine and threaten the territorial integrity, sovereignty and independence of Ukraine, as well as the stability or security in Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Sergei Vladimirovich SUROVIKIN,male,"Army General Sergei Surovikin was Commander-in-Chief of the Russian Aerospace Forces between 31 October 2017 and summer 2023. As such, he was responsible for air operations in or to Ukraine. He was the commander of all Russian forces in the Russian invasion against Ukraine from October 2022 to January 2023. During that period, Russian forces launched heavy attacks against civilian targets, including Ukraine’s energy infrastructure.; He is therefore responsible for actively supporting and implementing actions and policies that undermine and threaten the territorial integrity, sovereignty and independence of Ukraine, as well as stability and security in Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Sergey Vladimirovich DRONOV,male,"Lieutenant General Sergey Vladimirovich Dronov is Commander of the Air Force and Deputy Commander-in-Chief of the Air and Space Forces. As such, he is responsible for air operations in or to Ukraine.; He is therefore responsible for actively supporting and implementing actions and policies that undermine and threaten the territorial integrity, sovereignty and independence of Ukraine as well as the stability or security in Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Lyubov Valentinovna PRIGOZHINA,female,"Lyubov Prigozhina is the mother of Pavel Prigozhin and owner of Agat LLC, a subsidiary of Concord Management and Consulting LLC, which belongs to the Concord group, founded and owned until 2019 by her late husband, Yevgeniy Prigozhin. She is associated with Pavel Prigozhin, who is benefitting from large public contracts with the Russian Ministry of Defence.; She is therefore an immediate family member of and benefitting from Pavel Prigozhin.",0,1,1,1,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Denis Aleksandrovich BORTNIKOV,male,"Denis Bortnikov is the son of, and as such is associated with, Alexander Bortnikov – Director of the Federal Security Service (FSB) and Permanent member of the Security Council of the Russian Federation, who is involved in shaping the policy of the Russian Government threatening the territorial integrity, sovereignty and independence of Ukraine.; He is the deputy President and Chairman of VTB Bank Management Board, in which position he works to legitimise his father’s shadow/ illegal income. He is therefore also supporting financially Russian decision-makers responsible for the annexation of Crimea and the destabilisation of Eastern Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Andrei Leonidovich KOSTIN,male,"Andrei Leonidovich Kostin is the president-chairman of Vneshtorbank (VTB) – one of the leading state-owned banks in Russia. He has been the chairman of the Board of Directors of the United Shipbuilding Corporation since 25 August 2023 and is a member of the Supreme Council of the ‘United Russia’ political party.; He has made public statements supporting the annexation of Crimea and encouraging Russian citizens to vacation in Crimea. He is also associated with, and according to media reports is an owner of, a winery and a luxurious hotel in Crimea.; He is therefore supporting actions and policies that undermine the territorial integrity of Ukraine and benefitting from the annexation of Crimea.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,Russian
Igor Ivanovich SHUVALOV,male,"Igor Ivanovich Shuvalov is the chairman of State Development Corporation VEB.RF, which operates in the occupied regions of Ukraine under Russian control, and is involved in projects either implemented or fostered by the Russian Government. He was previously a First Deputy Prime Minister of Russia and a member of the Council of the Eurasian Economic Commission. In his capacity of First Deputy Prime Minister, he made remarks stating that Russia would change budget rules to reflect an additional two million in population after the illegal annexation of Crimea by the Russian Federation.; He is therefore supporting actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine.",,,,,23-02-2022,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,02014R0269-20250316,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Ukraine,unknown
