Marina Eduardovna ORGEYEVA,female,"Member of the State Duma who ratified the government decisions of the Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic.",1,0,0,0,25-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Marina Evgenievna KIM,female,"Marina Evgenievna Kim is a Russian TV presenter and politician, member of the Presidium of the Central Council of the pro-Kremlin party ‘A Just Russia - Patriots - For Truth’. In this role, she actively distributes official propaganda about the Russian war of aggression against Ukraine, and in particular on its so-called de-nazification mission. Her propaganda activities are aimed at increasing the support of Russian citizens for the war of aggression against Ukraine. She strongly supported the illegal referenda held within the occupied areas of Ukraine’s Luhansk region, Donetsk region, Kherson region and Zaporizhzhia region. Therefore, Marina Kim is responsible for, supporting or implementing actions or policies which undermine or threaten the territorial integrity, sovereignty and independence of Ukraine, as well as stability and security in Ukraine.",1,0,0,0,16-12-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Marina Leonidovna PESCHANSKAYA,female,"Marina Peschanskaya is the Ombudsman for Children’s Rights in Sevastopol in Russian-occupied Crimea. In her role, she has personally been involved with the illegal transportation of children from an orphanage in Melitopol to Sevastopol. Regarding the illegal transportation of Ukrainian children, she has justified the positions of Maria Lvova-Belova, the Russian Presidential Commissioner for children’s rights. The Russian Federation is involved in the illegal transportation of Ukrainian children to Russia and their adoption by Russian families. Those actions violate the rights of Ukrainian children and infringe Ukrainian law and administrative order.; As Ombudsman for Children’s Rights in Sevastopol in Russian-occupied Crimea, Peschanskaya is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,23-02-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Marina Magomednebiyevna AKHMEDOVA,female,"Marina Akhmedova is a Russian writer. She is a member of the Presidential Council for Civil Society and Human Rights, where she sits on the working group on the so-called ‘special military operation’ (war of aggression) in Ukraine.; Since the start of Russia’s war of aggression against Ukraine, she has supported Russia’s invasion, and spread Russian propaganda and disinformation about the war.; Therefore, she is responsible for, supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,25-02-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Marina Nikolaevna ZHEYNOVA,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Donetsk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Marina Veniaminovna GARTUNG,female,"Marina Gartung is the majority shareholder of Public Joint Stock Company ‘Chelyabinsk Forge and Press Plant’ (PJSC CHKPZ), one of Russia’s leading enterprises in the machine-building and forging industries. PJSC CHKPZ’s activities are in economic sectors providing a substantial source of revenue to the Russian Federation. In 2012, PJSC CHKPZ entered the Association of Enterprises of the Military-Industrial Complex of the Chelyabinsk Region. Under the state defence order, the company produces shells for artillery ammunition intended for use in Russia’s war of aggression against Ukraine. By being the majority shareholder of PJSC CHKPZ, Marina Gartung is responsible for its actions and therefore she is supporting, materially and financially, the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine. Furthermore, she is associated with her husband Valery Karlovich Gartung and with her son Andrey Valerievich Gartung.",1,0,1,1,24-06-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Marina Vladimirovna MAGDALINA,female,"Member of the so-called ‘People’s Council’ of the so-called ‘Donetsk People’s Republic’. Has therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilise Ukraine.",1,0,0,0,08-04-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Marina Vladimirovna SECHINA (Russian:Марина Владимировна СЕЧИНА),female,"Marina Sechina is a former wife of Igor Sechin, the CEO of Rosneft. She has used connections with various actors in the Russian government and Russian business structures, including with her former husband, for personal benefit.; Businesses owned by Sechina participated in the preparation of the Winter Olympic Games in Sochi in 2014. She owns LLC ‘Stankoflot’, which receives contracts without tender with the State Corporation for Assistance to Development, Production and Export of Advanced Technology Industrial Product (Rostec). Moreover, she is Head of FTSSR CJSC and owner of a stake in RK-Telekom.; She is therefore benefitting from Russian decision-makers responsible for the annexation of Crimea or the destabilisation of Ukraine and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",1,1,0,0,15-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Marina Yuryevna ZAKHAROVA,female,"Marina Zakharova has served as the Chair of the Election Committee of the Kherson Region since March 2023. During her tenure, the Committee has been responsible for organising illegal elections in the occupied Kherson region in September 2023, thus attempting to legitimise the Russian war of aggression of that area. In this role, Marina Zakharova is supporting and implementing actions and policies which undermine and threaten the territorial integrity, sovereignty and independence of Ukraine.",1,0,0,0,18-12-2023,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Maya Nikolaevna BOLOTOVA (born TOKAREVA),female,"Maya Bolotova (born Tokareva) is the daughter of Nikolay Tokarev, the CEO of Transneft, a major Russian oil and gas company. Maya Bolotova and her ex-husband Andrei Bolotov own luxury real estate in Moscow, Latvia and Croatia worth more than USD 50 million, which can be linked to Nikolay Tokarev. She also has links with the company Ronin, which manages the pension fund for Transneft. When she applied for Cypriot citizenship, she listed the address of Ronin Europe as her own in the press announcement. Furthermore, she is linked to the Ronin Trust, which manages the Transneft pension fund, through her real estate company Ostozhenka 19 (formerly called RPA Esteit). Maya Bolotova is therefore an immediate family member benefitting from Nikolay Tokarev, a leading businessperson operating in Russia.",0,1,1,1,21-07-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,Russian,Ukraine,EU
Nadezhda Alexandrovna RESHETNEVA,female,"Nadezhda Reshetneva is the Director of Sovfracht JSC. Sovfracht JSC is a Russian shipping company providing logistical support to the Ministry of Defence of the Russian Federation. In particular, Sovfracht JSC functions as a key node in military transportation networks of Russian cargo vessels shipping North Korean armaments from Pyongyang to military facilities in the Russian port of Dunai. Subsequently, North Korean munitions transported by Sovfracht JSC are transferred to weapons depots on Russia’s western border to be deployed in Russia’s war of aggression against Ukraine.; Therefore, in her capacity as Director of Sovfracht JSC, Nadezhda Reshetneva is supporting materially and benefitting from the Government of the Russian Federation, which is responsible for the annexation of Crimea and the destabilisation of Ukraine.",1,1,0,0,23-02-2024,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Nadezhda Vasilevna SHKOLKINA,female,"Member of the State Duma who voted in favour of the resolution No. 58243-8 ‘On the appeal of the State Duma of the Federal Assembly of the Russian Federation To the President of the Russian Federation V.V.Putin on the need to recognize the Donetsk People’s Republic and the Luhansk People’s Republic’ and therefore supported and implemented actions and policies which undermine the territorial integrity, sovereignty and independence of Ukraine, and further destabilised Ukraine.",1,0,0,0,23-02-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Natalia Vladimirovna KOSYKHINA,female,"Member of the Federation Council who ratified the government decisions on the ‘Treaty of Friendship, Cooperation and Mutual Assistance between the Russian Federation and the Donetsk People’s Republic and between the Russian Federation and the Luhansk People’s Republic’.",1,0,0,0,09-03-2022,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
Natalia Vladimirovna POKLONSKAYA,female,"Former member of the State Duma, elected from the illegally annexed Autonomous Republic of Crimea.; Former Prosecutor of the so-called ‘Republic of Crimea’. Actively implemented Russia’s annexation of Crimea.; Former Deputy Chairperson of the Committee for International affairs, member of the Commission on the investigation on foreign interference in the internal affairs of the Russian Federation, member of the Committee for security and countering corruption of the State Duma of the Russian Federation. Former Ambassador in the diplomatic corps of the Russian Federation.; Former Deputy Head of the Federal Agency for the Commonwealth of Independent States Affairs, Compatriots Living Abroad, and International Humanitarian Cooperation (Rossotrudnichestvo). Adviser to the Prosecutor-General of Russia since June 2022.; She was awarded the order ‘For loyalty to duty’ by the ‘authorities’ of the so-called ‘Republic of Crimea’ in 2015.",1,0,0,0,12-05-2014,02014R0269-20250316,COUNCIL_REGULATION_EU_269_2014_of_17_March_2014,http://data.europa.eu/eli/reg/2014/269/2025-03-16,unknown,Ukraine,EU
